Date,Open,High,Low,Close,Adj Close,Volume
2018-12-26,58.200001,59.400002,57.509998,59.400002,52.998829,6616200
2018-12-27,58.990002,59.689999,57.970001,59.689999,53.257572,6546100
2018-12-28,59.840000,60.349998,59.410000,59.619999,53.195114,5655700
2018-12-31,59.340000,59.869999,58.900002,59.520000,53.105896,4271300
2019-01-02,59.240002,59.520000,58.619999,59.250000,52.864986,4559400
2019-01-03,59.189999,59.990002,58.869999,58.970001,52.615166,4156100
2019-01-04,59.110001,59.549999,58.860001,59.520000,53.105896,7087600
2019-01-07,59.439999,60.459999,59.310001,59.880001,53.427101,4575200
2019-01-08,60.020000,60.950001,60.020000,60.549999,54.024895,5614400
2019-01-09,61.970001,62.230000,60.959999,61.299999,54.694069,6284000
2019-01-10,61.020000,61.869999,60.720001,61.820000,55.158043,3983100
2019-01-11,62.259998,62.540001,61.750000,62.099998,55.407871,2616900
2019-01-14,61.810001,62.040001,61.369999,61.610001,54.970661,3887100
2019-01-15,61.650002,62.509998,61.599998,62.220001,55.514927,2580300
2019-01-16,61.849998,62.330002,61.700001,62.130001,55.434631,3017600
2019-01-17,62.119999,62.500000,61.910000,62.000000,55.318642,3549400
2019-01-18,62.430000,63.700001,62.330002,62.630001,55.880737,5200400
2019-01-22,62.130001,62.450001,61.049999,61.740002,55.458569,5542200
2019-01-23,61.930000,62.529999,61.639999,62.349998,56.006512,4038100
2019-01-24,62.169998,62.250000,61.270000,62.200001,55.871765,6024300
2019-01-25,60.959999,63.599998,60.959999,61.840000,55.548393,8478900
2019-01-28,61.709999,62.840000,61.599998,62.740002,56.356831,5768200
2019-01-29,62.700001,63.799999,62.700001,63.689999,57.210175,4593100
2019-01-30,63.660000,64.339996,63.459999,63.950001,57.443714,6663900
2019-01-31,63.759998,64.849998,63.439999,64.680000,58.099449,6182900
2019-02-01,64.900002,65.250000,64.199997,65.050003,58.431805,5314500
2019-02-04,65.290001,65.430000,64.610001,65.190002,58.557564,3612600
2019-02-05,65.269997,65.550003,64.639999,64.739998,58.153339,4255300
2019-02-06,64.519997,65.500000,64.500000,65.330002,58.683315,3474600
2019-02-07,64.839996,65.379997,64.550003,65.050003,58.431805,3145300
2019-02-08,64.919998,65.690002,64.750000,65.690002,59.006695,3040100
2019-02-11,65.589996,65.839996,65.339996,65.790001,59.096519,4212800
2019-02-12,66.110001,66.480003,65.480003,66.019997,59.303112,4450400
2019-02-13,65.900002,66.150002,65.500000,65.940002,59.231258,3505500
2019-02-14,65.629997,65.860001,65.330002,65.449997,58.791107,2501500
2019-02-15,66.000000,66.540001,65.800003,66.480003,59.716324,5370600
2019-02-19,66.440002,67.000000,66.120003,66.720001,59.931904,4584000
2019-02-20,66.849998,67.110001,66.220001,66.510002,59.743271,3458600
2019-02-21,66.470001,66.930000,66.250000,66.699997,59.913929,3765600
2019-02-22,66.709999,67.470001,66.459999,66.900002,60.093590,4025000
2019-02-25,67.000000,67.360001,66.400002,66.519997,59.752239,2939700
2019-02-26,66.650002,66.900002,66.139999,66.489998,59.725292,2922500
2019-02-27,66.050003,66.339996,65.760002,65.870003,59.168381,3378300
2019-02-28,66.029999,66.190002,65.430000,65.870003,59.168381,4128700
2019-03-01,65.919998,66.059998,65.360001,66.000000,59.285156,2712500
2019-03-04,66.309998,66.330002,65.440002,66.029999,59.312096,3352200
2019-03-05,66.059998,66.180000,65.550003,65.720001,59.033642,3483900
2019-03-06,65.720001,65.910004,65.120003,65.610001,58.934834,2764200
2019-03-07,65.239998,65.739998,64.779999,65.339996,58.692291,4365700
2019-03-08,65.430000,65.809998,64.940002,65.349998,58.701283,2586500
2019-03-11,65.300003,65.889999,65.220001,65.849998,59.150406,2722600
2019-03-12,65.970001,66.389999,65.589996,65.739998,59.051605,2502900
2019-03-13,65.809998,66.610001,65.809998,66.519997,59.752239,3894700
2019-03-14,66.440002,66.650002,66.059998,66.250000,59.509727,3293700
2019-03-15,66.360001,67.209999,66.199997,67.199997,60.363060,6641100
2019-03-18,67.250000,67.349998,66.099998,66.290001,59.545643,2939900
2019-03-19,66.209999,66.209999,65.430000,65.750000,59.060577,4623600
2019-03-20,65.879997,65.879997,64.889999,65.110001,58.485703,3788900
2019-03-21,65.000000,65.949997,64.949997,65.830002,59.132454,2793800
2019-03-22,65.779999,66.440002,65.199997,66.000000,59.285156,2877600
2019-03-25,65.910004,66.470001,65.830002,66.260002,59.518715,2972600
2019-03-26,66.610001,67.309998,66.470001,66.919998,60.111553,2297300
2019-03-27,67.029999,67.349998,66.470001,67.010002,60.192394,2918900
2019-03-28,67.120003,67.559998,67.120003,67.370003,60.515762,2958900
2019-03-29,67.500000,68.610001,67.370003,68.540001,61.566730,4598700
2019-04-01,68.379997,68.519997,67.830002,68.300003,61.351151,4139300
2019-04-02,68.209999,68.680000,67.790001,68.370003,61.414047,3130000
2019-04-03,68.220001,68.269997,67.570000,67.820000,60.919998,3791300
2019-04-04,68.000000,68.000000,67.250000,67.550003,60.677460,2541700
2019-04-05,67.540001,67.919998,67.459999,67.919998,61.009819,1981000
2019-04-08,68.050003,68.180000,67.760002,68.019997,61.099632,1678100
2019-04-09,67.809998,68.139999,67.599998,68.110001,61.180477,2102100
2019-04-10,68.050003,68.389999,67.820000,68.110001,61.180477,2023100
2019-04-11,68.309998,68.480003,67.750000,68.089996,61.162510,2508900
2019-04-12,68.010002,68.769997,67.690002,68.769997,61.773323,3849700
2019-04-15,68.510002,68.889999,68.430000,68.709999,61.719448,2907500
2019-04-16,68.720001,69.269997,68.720001,69.040001,62.015865,3183400
2019-04-17,68.889999,68.959999,68.550003,68.680000,62.079121,2633600
2019-04-18,69.000000,69.389999,68.769997,69.349998,62.684727,3369000
2019-04-22,69.370003,70.059998,69.349998,69.599998,62.910713,3901700
2019-04-23,69.330002,69.779999,68.870003,69.010002,62.377434,3388000
2019-04-24,68.589996,69.480003,68.209999,68.860001,62.241825,3600900
2019-04-25,68.500000,68.970001,68.040001,68.690002,62.088173,3191200
2019-04-26,69.580002,71.500000,69.480003,71.300003,64.447327,5956000
2019-04-29,71.250000,71.580002,70.790001,71.379997,64.519638,3383900
2019-04-30,71.510002,72.849998,71.230003,72.790001,65.794106,4050200
2019-05-01,72.080002,72.470001,71.239998,71.290001,64.438286,3919100
2019-05-02,71.309998,71.930000,71.230003,71.820000,64.917336,2209900
2019-05-03,71.860001,72.059998,71.580002,71.949997,65.034859,2436700
2019-05-06,71.529999,71.779999,71.199997,71.690002,64.799835,2383300
2019-05-07,71.269997,71.580002,69.550003,70.510002,63.733261,4125500
2019-05-08,70.620003,71.500000,70.050003,70.989998,64.167114,3273900
2019-05-09,70.739998,71.080002,70.309998,70.849998,64.040581,2415200
2019-05-10,70.559998,71.580002,70.279999,71.500000,64.628090,2341200
2019-05-13,70.879997,71.650002,70.599998,71.559998,64.682327,2601300
2019-05-14,71.500000,71.970001,71.129997,71.150002,64.311760,2855400
2019-05-15,71.180000,71.430000,70.989998,71.339996,64.483490,4454400
2019-05-16,71.750000,73.099998,71.580002,72.500000,65.531998,3581300
2019-05-17,71.959999,72.349998,71.720001,71.970001,65.052933,2764200
2019-05-20,72.080002,72.580002,71.589996,71.699997,64.808861,3149900
2019-05-21,71.709999,71.910004,71.489998,71.529999,64.655220,2538200
2019-05-22,71.269997,71.650002,71.019997,71.529999,64.655220,3862500
2019-05-23,71.370003,71.779999,71.110001,71.750000,64.854080,2855100
2019-05-24,71.900002,72.000000,71.139999,71.199997,64.356934,2267800
2019-05-28,71.290001,71.610001,70.080002,70.110001,63.371696,3327700
2019-05-29,69.919998,70.220001,69.660004,69.970001,63.245140,3580200
2019-05-30,70.199997,70.879997,70.199997,70.849998,64.040581,1834400
2019-05-31,70.510002,70.660004,69.440002,69.620003,62.928795,3031300
2019-06-03,69.699997,70.800003,69.589996,70.690002,63.895966,3652200
2019-06-04,71.010002,71.269997,70.540001,70.820000,64.013458,3757600
2019-06-05,71.120003,71.949997,70.639999,71.919998,65.007751,2675200
2019-06-06,72.110001,73.250000,72.059998,73.110001,66.083366,3866500
2019-06-07,73.199997,74.139999,73.129997,73.989998,66.878792,3453800
2019-06-10,73.860001,74.089996,72.870003,73.029999,66.011040,3191000
2019-06-11,73.190002,73.349998,72.779999,73.330002,66.282234,3184700
2019-06-12,73.629997,74.089996,72.849998,73.050003,66.029121,3230000
2019-06-13,73.080002,73.199997,71.989998,72.750000,65.757973,2944600
2019-06-14,72.870003,73.480003,72.760002,73.349998,66.300285,2591900
